competition,match_id,date,season,team,opponent,win,chase,close_game,run_diff,runs,legal_balls_faced,runs_allowed,legal_balls_bowled,wickets_lost,wickets_taken,dot_balls_bat,dot_balls_bowl,boundaries,pp_runs,pp_legal_balls,death_runs,death_legal_balls,fielding_dismissals,run_rate,runs_per_ball,dot_ball_rate_bat,dot_ball_rate_bowl,bowler_wkts_per_match,powerplay_economy,death_economy,runs_allowed_per_legal_ball,boundary_rate_per_ball,death_run_rate,powerplay_run_rate,fielding_dismissals_per_match,n_matches,EDGE
PSL,1293023,2022-02-17,2021/22,Peshawar Zalmi,Islamabad United,1,0,1,10,206,120,196,120,8,7,35,47,27,74,36,41,30,14,10.299999999999999,1.7166666666666666,0.2916666666666667,0.39166666666666666,7,12.333333333333332,8.2,1.6333333333333333,0.225,8.2,12.333333333333332,14,10,38.28125
PSL,1293023,2022-02-17,2021/22,Islamabad United,Peshawar Zalmi,0,1,1,-10,196,120,206,120,7,8,47,35,28,68,36,41,30,14,9.8,1.6333333333333333,0.39166666666666666,0.2916666666666667,8,11.333333333333332,8.2,1.7166666666666666,0.23333333333333334,8.2,11.333333333333332,14,12,71.09375
PSL,1293024,2022-02-18,2021/22,Multan Sultans,Quetta Gladiators,1,0,0,117,245,120,128,95,3,10,21,41,32,64,36,81,30,8,12.25,2.0416666666666665,0.175,0.43157894736842106,10,10.666666666666666,16.200000000000003,1.3473684210526315,0.26666666666666666,16.200000000000003,10.666666666666666,8,12,88.28125
PSL,1293024,2022-02-18,2021/22,Quetta Gladiators,Multan Sultans,0,1,0,-117,128,95,245,120,10,3,41,21,18,66,36,1,5,8,8.08421052631579,1.3473684210526315,0.43157894736842106,0.175,3,11.0,1.2000000000000002,2.0416666666666665,0.18947368421052632,1.2000000000000002,11.0,8,10,16.40625
PSL,1293025,2022-02-18,2021/22,Karachi Kings,Lahore Qalandars,1,0,0,22,149,119,127,120,10,9,47,44,19,47,36,33,29,13,7.512605042016807,1.2521008403361344,0.3949579831932773,0.36666666666666664,9,7.833333333333334,6.827586206896552,1.0583333333333333,0.15966386554621848,6.827586206896552,7.833333333333334,13,10,2.34375
PSL,1293025,2022-02-18,2021/22,Lahore Qalandars,Karachi Kings,0,1,0,-22,127,120,149,119,9,10,44,47,11,31,36,38,30,13,6.35,1.0583333333333333,0.36666666666666664,0.3949579831932773,10,5.166666666666667,7.6,1.2521008403361344,0.09166666666666666,7.6,5.166666666666667,13,12,92.96875
PSL,1293026,2022-02-19,2021/22,Lahore Qalandars,Islamabad United,1,0,0,66,197,120,131,120,6,9,31,57,23,48,36,62,30,10,9.85,1.6416666666666666,0.25833333333333336,0.475,9,8.0,12.400000000000002,1.0916666666666666,0.19166666666666668,12.400000000000002,8.0,10,12,92.96875
PSL,1293026,2022-02-19,2021/22,Islamabad United,Lahore Qalandars,0,1,0,-66,131,120,197,120,9,6,57,31,17,59,36,25,30,10,6.549999999999999,1.0916666666666666,0.475,0.25833333333333336,6,9.833333333333332,5.0,1.6416666666666666,0.14166666666666666,5.0,9.833333333333332,10,12,71.09375
PSL,1293027,2022-02-20,2021/22,Quetta Gladiators,Karachi Kings,1,0,0,23,166,120,143,120,4,8,35,44,19,46,36,47,30,6,8.3,1.3833333333333333,0.2916666666666667,0.36666666666666664,8,7.666666666666666,9.4,1.1916666666666667,0.15833333333333333,9.4,7.666666666666666,6,10,16.40625
PSL,1293027,2022-02-20,2021/22,Karachi Kings,Quetta Gladiators,0,1,0,-23,143,120,166,120,8,4,44,35,15,51,36,26,30,6,7.15,1.1916666666666667,0.36666666666666664,0.2916666666666667,4,8.5,5.2,1.3833333333333333,0.125,5.2,8.5,6,10,2.34375
PSL,1293028,2022-02-20,2021/22,Islamabad United,Multan Sultans,0,0,0,-6,105,120,111,104,7,4,60,33,10,41,36,35,30,10,5.25,0.875,0.5,0.3173076923076923,4,6.833333333333333,7.0,1.0673076923076923,0.08333333333333333,7.0,6.833333333333333,10,12,71.09375
PSL,1293028,2022-02-20,2021/22,Multan Sultans,Islamabad United,1,1,0,6,111,104,105,120,4,7,33,60,9,31,36,27,14,10,6.403846153846153,1.0673076923076923,0.3173076923076923,0.5,7,5.166666666666667,11.571428571428571,0.875,0.08653846153846154,11.571428571428571,5.166666666666667,10,12,88.28125
PSL,1293030,2022-02-23,2021/22,Multan Sultans,Lahore Qalandars,1,0,0,28,163,120,135,120,2,9,26,43,16,45,36,53,30,6,8.15,1.3583333333333334,0.21666666666666667,0.35833333333333334,9,7.5,10.6,1.125,0.13333333333333333,10.6,7.5,6,12,88.28125
PSL,1293030,2022-02-23,2021/22,Lahore Qalandars,Multan Sultans,0,1,0,-28,135,120,163,120,9,2,43,26,12,38,36,26,30,6,6.75,1.125,0.35833333333333334,0.21666666666666667,2,6.333333333333334,5.2,1.3583333333333334,0.1,5.2,6.333333333333334,6,12,92.96875
PSL,1293031,2022-02-24,2021/22,Peshawar Zalmi,Islamabad United,0,0,0,-1,169,120,170,117,5,5,36,42,23,46,36,62,30,6,8.450000000000001,1.4083333333333334,0.3,0.358974358974359,5,7.666666666666666,12.400000000000002,1.452991452991453,0.19166666666666668,12.400000000000002,7.666666666666666,6,10,38.28125
PSL,1293031,2022-02-24,2021/22,Islamabad United,Peshawar Zalmi,1,1,0,1,170,117,169,120,5,5,42,36,21,53,36,51,27,6,8.717948717948717,1.452991452991453,0.358974358974359,0.3,5,8.833333333333334,11.333333333333332,1.4083333333333334,0.1794871794871795,11.333333333333332,8.833333333333334,6,12,71.09375
PSL,1293032,2022-02-25,2021/22,Lahore Qalandars,Islamabad United,1,0,1,6,168,120,162,118,7,10,34,38,18,36,36,56,30,19,8.399999999999999,1.4,0.2833333333333333,0.3220338983050847,10,6.0,11.2,1.3728813559322033,0.15,11.2,6.0,19,12,92.96875
PSL,1293032,2022-02-25,2021/22,Islamabad United,Lahore Qalandars,0,1,1,-6,162,118,168,120,10,7,38,34,18,47,36,32,28,19,8.23728813559322,1.3728813559322033,0.3220338983050847,0.2833333333333333,7,7.833333333333334,6.857142857142857,1.4,0.15254237288135594,6.857142857142857,7.833333333333334,19,12,71.09375
PSL,1293033,2022-02-27,2021/22,Lahore Qalandars,Multan Sultans,1,0,0,42,180,120,138,117,5,10,31,48,22,41,36,77,30,10,9.0,1.5,0.25833333333333336,0.41025641025641024,10,6.833333333333333,15.400000000000002,1.1794871794871795,0.18333333333333332,15.400000000000002,6.833333333333333,10,12,92.96875
PSL,1293033,2022-02-27,2021/22,Multan Sultans,Lahore Qalandars,0,1,0,-42,138,117,180,120,10,5,48,31,16,45,36,39,27,10,7.076923076923077,1.1794871794871795,0.41025641025641024,0.25833333333333336,5,7.5,8.666666666666666,1.5,0.13675213675213677,8.666666666666666,7.5,10,12,88.28125
PSL,1354924,2023-02-13,2022/23,Lahore Qalandars,Multan Sultans,1,0,1,1,175,120,174,120,6,6,40,30,20,50,36,50,30,9,8.75,1.4583333333333333,0.3333333333333333,0.25,6,8.333333333333332,10.0,1.45,0.16666666666666666,10.0,8.333333333333332,9,13,77.34375
PSL,1354924,2023-02-13,2022/23,Multan Sultans,Lahore Qalandars,0,1,1,-1,174,120,175,120,6,6,30,40,20,53,36,47,30,9,8.7,1.45,0.25,0.3333333333333333,6,8.833333333333334,9.4,1.4583333333333333,0.16666666666666666,9.4,8.833333333333334,9,12,89.84375
PSL,1354925,2023-02-14,2022/23,Peshawar Zalmi,Karachi Kings,1,0,1,2,199,120,197,120,5,5,29,33,24,58,36,44,30,9,9.950000000000001,1.6583333333333334,0.24166666666666667,0.275,5,9.666666666666668,8.799999999999999,1.6416666666666666,0.2,8.799999999999999,9.666666666666668,9,12,53.90625
PSL,1354925,2023-02-14,2022/23,Karachi Kings,Peshawar Zalmi,0,1,1,-2,197,120,199,120,5,5,33,29,24,46,36,58,30,9,9.85,1.6416666666666666,0.275,0.24166666666666667,5,7.666666666666666,11.6,1.6583333333333334,0.2,11.6,7.666666666666666,9,10,30.46875
PSL,1354926,2023-02-15,2022/23,Quetta Gladiators,Multan Sultans,0,0,0,-1,110,113,111,81,10,1,57,27,13,38,36,30,23,6,5.840707964601769,0.9734513274336283,0.504424778761062,0.3333333333333333,1,6.333333333333334,7.826086956521739,1.3703703703703705,0.11504424778761062,7.826086956521739,6.333333333333334,6,10,5.46875
PSL,1354926,2023-02-15,2022/23,Multan Sultans,Quetta Gladiators,1,1,0,1,111,81,110,113,1,10,27,57,14,45,36,0,0,6,8.222222222222223,1.3703703703703705,0.3333333333333333,0.504424778761062,10,7.5,,0.9734513274336283,0.1728395061728395,,7.5,6,12,89.84375
PSL,1354927,2023-02-16,2022/23,Karachi Kings,Islamabad United,0,0,0,-5,173,120,178,110,7,6,42,35,24,55,36,52,30,11,8.65,1.4416666666666667,0.35,0.3181818181818182,6,9.166666666666666,10.4,1.6181818181818182,0.2,10.4,9.166666666666666,11,10,30.46875
PSL,1354927,2023-02-16,2022/23,Islamabad United,Karachi Kings,1,1,0,5,178,110,173,120,6,7,35,42,26,45,36,41,20,11,9.709090909090909,1.6181818181818182,0.3181818181818182,0.35,7,7.5,12.299999999999999,1.4416666666666667,0.23636363636363636,12.299999999999999,7.5,11,11,60.15625
PSL,1354928,2023-02-17,2022/23,Multan Sultans,Peshawar Zalmi,1,0,0,56,210,120,154,113,3,10,34,41,31,50,36,70,30,8,10.5,1.75,0.2833333333333333,0.36283185840707965,10,8.333333333333332,14.0,1.3628318584070795,0.25833333333333336,14.0,8.333333333333332,8,12,89.84375
PSL,1354928,2023-02-17,2022/23,Peshawar Zalmi,Multan Sultans,0,1,0,-56,154,113,210,120,10,3,41,34,17,61,36,19,23,8,8.176991150442477,1.3628318584070795,0.36283185840707965,0.2833333333333333,3,10.166666666666666,4.956521739130435,1.75,0.1504424778761062,4.956521739130435,10.166666666666666,8,12,53.90625
PSL,1354929,2023-02-18,2022/23,Quetta Gladiators,Karachi Kings,1,0,1,6,168,120,162,120,7,5,38,47,21,23,36,76,30,7,8.399999999999999,1.4,0.31666666666666665,0.39166666666666666,5,3.833333333333333,15.2,1.35,0.175,15.2,3.833333333333333,7,10,5.46875
PSL,1354929,2023-02-18,2022/23,Karachi Kings,Quetta Gladiators,0,1,1,-6,162,120,168,120,5,7,47,38,21,45,36,57,30,7,8.100000000000001,1.35,0.39166666666666666,0.31666666666666665,7,7.5,11.399999999999999,1.4,0.175,11.399999999999999,7.5,7,10,30.46875
PSL,1354930,2023-02-19,2022/23,Multan Sultans,Islamabad United,1,0,0,52,190,120,138,107,4,10,32,37,22,51,36,64,30,10,9.5,1.5833333333333333,0.26666666666666666,0.34579439252336447,10,8.5,12.8,1.2897196261682242,0.18333333333333332,12.8,8.5,10,12,89.84375
PSL,1354930,2023-02-19,2022/23,Islamabad United,Multan Sultans,0,1,0,-52,138,107,190,120,10,4,37,32,17,55,36,23,17,10,7.738317757009345,1.2897196261682242,0.34579439252336447,0.26666666666666666,4,9.166666666666666,8.117647058823529,1.5833333333333333,0.1588785046728972,8.117647058823529,9.166666666666666,10,11,60.15625
PSL,1354931,2023-02-19,2022/23,Karachi Kings,Lahore Qalandars,1,0,0,67,185,120,118,105,5,10,34,38,20,61,36,55,30,12,9.25,1.5416666666666667,0.2833333333333333,0.3619047619047619,10,10.166666666666666,11.0,1.1238095238095238,0.16666666666666666,11.0,10.166666666666666,12,10,30.46875
PSL,1354931,2023-02-19,2022/23,Lahore Qalandars,Karachi Kings,0,1,0,-67,118,105,185,120,10,5,38,34,13,47,36,21,15,12,6.742857142857143,1.1238095238095238,0.3619047619047619,0.2833333333333333,5,7.833333333333334,8.399999999999999,1.5416666666666667,0.12380952380952381,8.399999999999999,7.833333333333334,12,13,77.34375
PSL,1354932,2023-02-20,2022/23,Quetta Gladiators,Peshawar Zalmi,0,0,0,-3,154,120,157,111,4,6,52,45,20,28,36,66,30,4,7.700000000000001,1.2833333333333334,0.43333333333333335,0.40540540540540543,6,4.666666666666667,13.200000000000001,1.4144144144144144,0.16666666666666666,13.200000000000001,4.666666666666667,4,10,5.46875
PSL,1354932,2023-02-20,2022/23,Peshawar Zalmi,Quetta Gladiators,1,1,0,3,157,111,154,120,6,4,45,52,23,53,36,23,21,4,8.486486486486486,1.4144144144144144,0.40540540540540543,0.43333333333333335,4,8.833333333333334,6.571428571428572,1.2833333333333334,0.2072072072072072,6.571428571428572,8.833333333333334,4,12,53.90625
PSL,1354933,2023-02-21,2022/23,Lahore Qalandars,Quetta Gladiators,1,0,0,63,198,120,135,120,6,8,31,48,24,65,36,45,30,11,9.899999999999999,1.65,0.25833333333333336,0.4,8,10.833333333333334,9.0,1.125,0.2,9.0,10.833333333333334,11,13,77.34375
PSL,1354933,2023-02-21,2022/23,Quetta Gladiators,Lahore Qalandars,0,1,0,-63,135,120,198,120,8,6,48,31,13,49,36,32,30,11,6.75,1.125,0.4,0.25833333333333336,6,8.166666666666668,6.4,1.65,0.10833333333333334,6.4,8.166666666666668,11,10,5.46875
PSL,1354934,2023-02-22,2022/23,Multan Sultans,Karachi Kings,1,0,1,3,196,120,193,120,2,5,27,41,25,50,36,72,30,7,9.8,1.6333333333333333,0.225,0.3416666666666667,5,8.333333333333332,14.399999999999999,1.6083333333333334,0.20833333333333334,14.399999999999999,8.333333333333332,7,12,89.84375
PSL,1354934,2023-02-22,2022/23,Karachi Kings,Multan Sultans,0,1,1,-3,193,120,196,120,5,2,41,27,24,72,36,56,30,7,9.65,1.6083333333333334,0.3416666666666667,0.225,2,12.0,11.2,1.6333333333333333,0.2,11.2,12.0,7,10,30.46875
PSL,1354935,2023-02-23,2022/23,Peshawar Zalmi,Islamabad United,0,0,0,-3,156,120,159,89,8,4,35,31,16,69,36,31,30,5,7.800000000000001,1.3,0.2916666666666667,0.34831460674157305,4,11.5,6.200000000000001,1.7865168539325842,0.13333333333333333,6.200000000000001,11.5,5,12,53.90625
PSL,1354935,2023-02-23,2022/23,Islamabad United,Peshawar Zalmi,1,1,0,3,159,89,156,120,4,8,31,35,23,80,36,0,0,5,10.719101123595506,1.7865168539325842,0.34831460674157305,0.2916666666666667,8,13.333333333333334,,1.3,0.25842696629213485,,13.333333333333334,5,11,60.15625
PSL,1354936,2023-02-24,2022/23,Islamabad United,Quetta Gladiators,1,0,0,63,220,120,157,115,6,10,41,39,33,39,36,92,30,6,11.0,1.8333333333333333,0.3416666666666667,0.3391304347826087,10,6.5,18.400000000000002,1.3652173913043477,0.275,18.400000000000002,6.5,6,11,60.15625
PSL,1354936,2023-02-24,2022/23,Quetta Gladiators,Islamabad United,0,1,0,-63,157,115,220,120,10,6,39,41,19,61,36,30,25,6,8.191304347826087,1.3652173913043477,0.3391304347826087,0.3416666666666667,6,10.166666666666666,7.199999999999999,1.8333333333333333,0.16521739130434782,7.199999999999999,10.166666666666666,6,10,5.46875
PSL,1354937,2023-02-26,2022/23,Karachi Kings,Multan Sultans,1,0,0,66,167,120,101,99,3,10,33,41,20,52,36,37,30,7,8.35,1.3916666666666666,0.275,0.41414141414141414,10,8.666666666666666,7.4,1.02020202020202,0.16666666666666666,7.4,8.666666666666666,7,10,30.46875
PSL,1354937,2023-02-26,2022/23,Multan Sultans,Karachi Kings,0,1,0,-66,101,99,167,120,10,3,41,33,11,49,36,2,9,7,6.121212121212121,1.02020202020202,0.41414141414141414,0.275,3,8.166666666666668,1.3333333333333333,1.3916666666666666,0.1111111111111111,1.3333333333333333,8.166666666666668,7,12,89.84375
PSL,1354938,2023-02-26,2022/23,Lahore Qalandars,Peshawar Zalmi,1,0,0,40,241,120,201,120,3,9,31,43,33,36,36,82,30,7,12.05,2.0083333333333333,0.25833333333333336,0.35833333333333334,9,6.0,16.4,1.675,0.275,16.4,6.0,7,13,77.34375
PSL,1354938,2023-02-26,2022/23,Peshawar Zalmi,Lahore Qalandars,0,1,0,-40,201,120,241,120,9,3,43,31,29,63,36,41,30,7,10.05,1.675,0.35833333333333334,0.25833333333333336,3,10.5,8.2,2.0083333333333333,0.24166666666666667,8.2,10.5,7,12,53.90625
PSL,1354939,2023-02-27,2022/23,Lahore Qalandars,Islamabad United,1,0,0,110,200,120,90,83,7,10,35,36,29,57,36,58,30,11,10.0,1.6666666666666667,0.2916666666666667,0.43373493975903615,10,9.5,11.6,1.0843373493975903,0.24166666666666667,11.6,9.5,11,13,77.34375
PSL,1354939,2023-02-27,2022/23,Islamabad United,Lahore Qalandars,0,1,0,-110,90,83,200,120,10,7,36,35,6,56,36,0,0,11,6.506024096385541,1.0843373493975903,0.43373493975903615,0.2916666666666667,7,9.333333333333334,,1.6666666666666667,0.07228915662650602,,9.333333333333334,11,11,60.15625
PSL,1354940,2023-03-01,2022/23,Peshawar Zalmi,Karachi Kings,1,0,0,24,197,120,173,120,5,8,45,51,27,41,36,73,30,8,9.85,1.6416666666666666,0.375,0.425,8,6.833333333333333,14.599999999999998,1.4416666666666667,0.225,14.599999999999998,6.833333333333333,8,12,53.90625
PSL,1354940,2023-03-01,2022/23,Karachi Kings,Peshawar Zalmi,0,1,0,-24,173,120,197,120,8,5,51,45,28,55,36,57,30,8,8.65,1.4416666666666667,0.425,0.375,5,9.166666666666666,11.399999999999999,1.6416666666666666,0.23333333333333334,11.399999999999999,9.166666666666666,8,10,30.46875
PSL,1354941,2023-03-02,2022/23,Lahore Qalandars,Quetta Gladiators,1,0,0,17,148,116,131,120,10,7,50,51,19,29,36,35,26,13,7.655172413793104,1.2758620689655173,0.43103448275862066,0.425,7,4.833333333333334,8.076923076923077,1.0916666666666666,0.16379310344827586,8.076923076923077,4.833333333333334,13,13,77.34375
PSL,1354941,2023-03-02,2022/23,Quetta Gladiators,Lahore Qalandars,0,1,0,-17,131,120,148,116,7,10,51,50,13,53,36,34,30,13,6.549999999999999,1.0916666666666666,0.425,0.43103448275862066,10,8.833333333333334,6.8,1.2758620689655173,0.10833333333333334,6.8,8.833333333333334,13,10,5.46875
PSL,1354942,2023-03-03,2022/23,Karachi Kings,Islamabad United,0,0,0,-3,201,120,204,116,5,4,29,25,28,61,36,65,30,7,10.05,1.675,0.24166666666666667,0.21551724137931033,4,10.166666666666666,13.0,1.7586206896551724,0.23333333333333334,13.0,10.166666666666666,7,10,30.46875
PSL,1354942,2023-03-03,2022/23,Islamabad United,Karachi Kings,1,1,0,3,204,116,201,120,4,5,25,29,26,62,36,59,26,7,10.551724137931034,1.7586206896551724,0.21551724137931033,0.24166666666666667,5,10.333333333333334,13.615384615384615,1.675,0.22413793103448276,13.615384615384615,10.333333333333334,7,11,60.15625
PSL,1354943,2023-03-04,2022/23,Lahore Qalandars,Multan Sultans,1,0,0,21,180,120,159,120,9,7,41,39,25,56,36,38,30,8,9.0,1.5,0.3416666666666667,0.325,7,9.333333333333334,7.6,1.325,0.20833333333333334,7.6,9.333333333333334,8,13,77.34375
PSL,1354943,2023-03-04,2022/23,Multan Sultans,Lahore Qalandars,0,1,0,-21,159,120,180,120,7,9,39,41,17,44,36,54,30,8,7.949999999999999,1.325,0.325,0.3416666666666667,9,7.333333333333334,10.8,1.5,0.14166666666666666,10.8,7.333333333333334,8,12,89.84375
PSL,1354944,2023-03-05,2022/23,Quetta Gladiators,Islamabad United,0,0,1,-4,179,120,183,117,6,8,42,41,22,19,36,65,30,10,8.95,1.4916666666666667,0.35,0.3504273504273504,8,3.166666666666667,13.0,1.564102564102564,0.18333333333333332,13.0,3.166666666666667,10,10,5.46875
PSL,1354944,2023-03-05,2022/23,Islamabad United,Quetta Gladiators,1,1,1,4,183,117,179,120,8,6,41,42,24,77,36,50,27,10,9.384615384615385,1.564102564102564,0.3504273504273504,0.35,6,12.833333333333332,11.11111111111111,1.4916666666666667,0.20512820512820512,11.11111111111111,12.833333333333332,10,11,60.15625
PSL,1354945,2023-03-06,2022/23,Karachi Kings,Quetta Gladiators,0,0,0,-4,164,120,168,119,6,6,43,36,21,53,36,51,30,9,8.2,1.3666666666666667,0.35833333333333334,0.3025210084033613,6,8.833333333333334,10.2,1.411764705882353,0.175,10.2,8.833333333333334,9,10,30.46875
PSL,1354945,2023-03-06,2022/23,Quetta Gladiators,Karachi Kings,1,1,0,4,168,119,164,120,6,6,36,43,21,43,36,71,29,9,8.470588235294118,1.411764705882353,0.3025210084033613,0.35833333333333334,6,7.166666666666666,14.689655172413792,1.3666666666666667,0.17647058823529413,14.689655172413792,7.166666666666666,9,10,5.46875
PSL,1354946,2023-03-07,2022/23,Peshawar Zalmi,Lahore Qalandars,1,0,0,35,207,117,172,118,10,10,33,56,27,67,36,44,27,16,10.615384615384615,1.7692307692307692,0.28205128205128205,0.4745762711864407,10,11.166666666666668,9.777777777777777,1.4576271186440677,0.23076923076923078,9.777777777777777,11.166666666666668,16,12,53.90625
PSL,1354946,2023-03-07,2022/23,Lahore Qalandars,Peshawar Zalmi,0,1,0,-35,172,118,207,117,10,10,56,33,25,24,36,60,28,16,8.745762711864407,1.4576271186440677,0.4745762711864407,0.28205128205128205,10,4.0,12.857142857142858,1.7692307692307692,0.211864406779661,12.857142857142858,4.0,16,13,77.34375
PSL,1354947,2023-03-07,2022/23,Multan Sultans,Islamabad United,0,0,1,-4,205,120,209,119,5,8,28,38,27,57,36,62,30,9,10.25,1.7083333333333333,0.23333333333333334,0.31932773109243695,8,9.5,12.400000000000002,1.7563025210084033,0.225,12.400000000000002,9.5,9,12,89.84375
PSL,1354947,2023-03-07,2022/23,Islamabad United,Multan Sultans,1,1,1,4,209,119,205,120,8,5,38,28,29,54,36,70,29,9,10.53781512605042,1.7563025210084033,0.31932773109243695,0.23333333333333334,5,9.0,14.482758620689655,1.7083333333333333,0.24369747899159663,14.482758620689655,9.0,9,11,60.15625
PSL,1354948,2023-03-08,2022/23,Peshawar Zalmi,Quetta Gladiators,0,0,0,-3,240,120,243,110,2,2,25,23,35,67,36,63,30,3,12.0,2.0,0.20833333333333334,0.20909090909090908,2,11.166666666666668,12.600000000000001,2.209090909090909,0.2916666666666667,12.600000000000001,11.166666666666668,3,12,53.90625
PSL,1354948,2023-03-08,2022/23,Quetta Gladiators,Peshawar Zalmi,1,1,0,3,243,110,240,120,2,2,23,25,40,88,36,62,20,3,13.254545454545454,2.209090909090909,0.20909090909090908,0.20833333333333334,2,14.666666666666668,18.6,2.0,0.36363636363636365,18.6,14.666666666666668,3,10,5.46875
PSL,1354949,2023-03-09,2022/23,Lahore Qalandars,Islamabad United,1,0,0,119,226,120,107,91,5,9,30,37,30,65,36,72,30,10,11.3,1.8833333333333333,0.25,0.4065934065934066,9,10.833333333333334,14.399999999999999,1.1758241758241759,0.25,14.399999999999999,10.833333333333334,10,13,77.34375
PSL,1354949,2023-03-09,2022/23,Islamabad United,Lahore Qalandars,0,1,0,-119,107,91,226,120,9,5,37,30,11,50,36,0,1,10,7.054945054945055,1.1758241758241759,0.4065934065934066,0.25,5,8.333333333333332,0.0,1.8833333333333333,0.12087912087912088,0.0,8.333333333333332,10,11,60.15625
PSL,1354950,2023-03-10,2022/23,Peshawar Zalmi,Multan Sultans,0,0,0,-2,242,120,244,115,6,6,31,30,35,64,36,69,30,10,12.1,2.0166666666666666,0.25833333333333336,0.2608695652173913,6,10.666666666666666,13.799999999999999,2.121739130434783,0.2916666666666667,13.799999999999999,10.666666666666666,10,12,53.90625
PSL,1354950,2023-03-10,2022/23,Multan Sultans,Peshawar Zalmi,1,1,0,2,244,115,242,120,6,6,30,31,38,66,36,62,25,10,12.730434782608697,2.121739130434783,0.2608695652173913,0.25833333333333336,6,11.0,14.879999999999999,2.0166666666666666,0.33043478260869563,14.879999999999999,11.0,10,12,89.84375
PSL,1354951,2023-03-11,2022/23,Multan Sultans,Quetta Gladiators,1,0,1,9,262,120,253,120,3,8,24,34,39,91,36,51,30,11,13.099999999999998,2.183333333333333,0.2,0.2833333333333333,8,15.166666666666666,10.2,2.1083333333333334,0.325,10.2,15.166666666666666,11,12,89.84375
PSL,1354951,2023-03-11,2022/23,Quetta Gladiators,Multan Sultans,0,1,1,-9,253,120,262,120,8,3,34,24,39,75,36,75,30,11,12.65,2.1083333333333334,0.2833333333333333,0.2,3,12.5,15.0,2.183333333333333,0.325,15.0,12.5,11,10,5.46875
PSL,1354952,2023-03-12,2022/23,Peshawar Zalmi,Islamabad United,1,0,0,13,179,120,166,118,8,10,39,49,23,69,36,27,30,13,8.95,1.4916666666666667,0.325,0.4152542372881356,10,11.5,5.4,1.4067796610169492,0.19166666666666668,5.4,11.5,13,12,53.90625
PSL,1354952,2023-03-12,2022/23,Islamabad United,Peshawar Zalmi,0,1,0,-13,166,118,179,120,10,8,49,39,25,40,36,55,28,13,8.440677966101696,1.4067796610169492,0.4152542372881356,0.325,8,6.666666666666667,11.785714285714285,1.4916666666666667,0.211864406779661,11.785714285714285,6.666666666666667,13,11,60.15625
PSL,1354953,2023-03-12,2022/23,Karachi Kings,Lahore Qalandars,1,0,0,86,196,120,110,113,7,10,31,60,26,68,36,60,30,12,9.8,1.6333333333333333,0.25833333333333336,0.5309734513274337,10,11.333333333333332,12.0,0.9734513274336283,0.21666666666666667,12.0,11.333333333333332,12,10,30.46875
PSL,1354953,2023-03-12,2022/23,Lahore Qalandars,Karachi Kings,0,1,0,-86,110,113,196,120,10,7,60,31,13,31,36,31,23,12,5.840707964601769,0.9734513274336283,0.5309734513274337,0.25833333333333336,7,5.166666666666667,8.08695652173913,1.6333333333333333,0.11504424778761062,8.08695652173913,5.166666666666667,12,13,77.34375
PSL,1354954,2023-03-15,2022/23,Multan Sultans,Lahore Qalandars,1,0,0,84,160,120,76,87,5,10,38,53,17,46,36,63,30,8,8.0,1.3333333333333333,0.31666666666666665,0.6091954022988506,10,7.666666666666666,12.600000000000001,0.8735632183908046,0.14166666666666666,12.600000000000001,7.666666666666666,8,12,89.84375
PSL,1354954,2023-03-15,2022/23,Lahore Qalandars,Multan Sultans,0,1,0,-84,76,87,160,120,10,5,53,38,8,33,36,0,0,8,5.241379310344827,0.8735632183908046,0.6091954022988506,0.31666666666666665,5,5.5,,1.3333333333333333,0.09195402298850575,,5.5,8,13,77.34375
PSL,1354955,2023-03-16,2022/23,Peshawar Zalmi,Islamabad United,1,0,0,12,183,120,171,120,8,6,38,47,26,77,36,35,30,10,9.149999999999999,1.525,0.31666666666666665,0.39166666666666666,6,12.833333333333332,7.0,1.425,0.21666666666666667,7.0,12.833333333333332,10,12,53.90625
PSL,1354955,2023-03-16,2022/23,Islamabad United,Peshawar Zalmi,0,1,0,-12,171,120,183,120,6,8,47,38,26,67,36,39,30,10,8.55,1.425,0.39166666666666666,0.31666666666666665,8,11.166666666666668,7.800000000000001,1.525,0.21666666666666667,7.800000000000001,11.166666666666668,10,11,60.15625
PSL,1354956,2023-03-17,2022/23,Peshawar Zalmi,Lahore Qalandars,0,0,0,-5,171,120,176,113,5,6,43,32,27,54,36,48,30,5,8.55,1.425,0.35833333333333334,0.2831858407079646,6,9.0,9.600000000000001,1.5575221238938053,0.225,9.600000000000001,9.0,5,12,53.90625
PSL,1354956,2023-03-17,2022/23,Lahore Qalandars,Peshawar Zalmi,1,1,0,5,176,113,171,120,6,5,32,43,22,50,36,42,23,5,9.345132743362832,1.5575221238938053,0.2831858407079646,0.35833333333333334,5,8.333333333333332,10.956521739130434,1.425,0.19469026548672566,10.956521739130434,8.333333333333332,5,13,77.34375
PSL,1354957,2023-03-18,2022/23,Lahore Qalandars,Multan Sultans,1,0,1,1,200,120,199,120,6,8,43,36,29,43,36,85,30,9,10.0,1.6666666666666667,0.35833333333333334,0.3,8,7.166666666666666,17.0,1.6583333333333334,0.24166666666666667,17.0,7.166666666666666,9,13,77.34375
